iter	Logloss
146	0.0003471904848
147	0.0003451493362
148	0.0003432824742
149	0.0003414023668
150	0.0003391316212
151	0.0003373356433
152	0.000335478198
153	0.0003332577956
154	0.0003314611709
155	0.000329493545
156	0.0003277875173
157	0.0003259002955
158	0.0003240491884
159	0.0003223212229
160	0.0003205503648
161	0.0003190319985
162	0.0003175036206
163	0.0003153644502
164	0.00031362148
165	0.0003120199415
166	0.0003105331626
167	0.0003089343663
168	0.0003075348989
169	0.0003058885535
170	0.0003044572659
171	0.0003029104943
172	0.0003014695313
173	0.0003000282579
174	0.0002984097227
175	0.0002971051468
176	0.0002954888365
177	0.0002941081249
178	0.0002926734483
179	0.0002910541371
180	0.0002897664542
181	0.0002881485658
182	0.0002866576995
183	0.0002854009055
184	0.0002841244245
185	0.0002825524037
186	0.0002811538676
187	0.0002800316757
188	0.0002787104394
189	0.0002775447857
190	0.0002759085037
191	0.0002745126064
192	0.0002733220139
193	0.0002718629419
194	0.000270416184
195	0.0002692401564
196	0.0002680406388
197	0.0002663466665
198	0.000264901047
199	0.0002637863056
200	0.0002626995556
201	0.0002613997397
202	0.0002602693211
203	0.0002591248033
204	0.0002578454506
205	0.0002566564362
206	0.0002553835511
207	0.000254357751
208	0.000253300493
209	0.0002521054767
210	0.0002511104362
211	0.0002496102825
212	0.0002485173496
213	0.0002472530792
214	0.0002460400574
215	0.0002450418348
216	0.0002440949902
217	0.0002429781533
218	0.0002418838234
219	0.0002408317394
220	0.0002398301019
221	0.0002387084015
222	0.0002376098289
223	0.0002367621702
224	0.0002350979485
225	0.0002340440535
226	0.0002330816351
227	0.0002322301476
228	0.0002313534367
229	0.0002302822605
230	0.0002293206182
231	0.000228395789
232	0.0002275231398
233	0.0002266749377
234	0.0002258604703
235	0.0002248636706
236	0.0002237943312
237	0.0002228643797
238	0.0002219005126
239	0.0002210285618
240	0.0002201194358
241	0.0002193347447
242	0.0002184253083
243	0.0002175705093
244	0.0002166561575
245	0.0002156242004
246	0.0002147072874
247	0.0002139565638
248	0.0002131690271
249	0.0002122693824
250	0.0002113138843
251	0.0002104392689
252	0.0002097104961
253	0.0002089289224
254	0.0002080256171
255	0.0002080256171
256	0.0002072436295
257	0.0002064823639
258	0.0002059320557
259	0.000204962937
260	0.0002042128084
261	0.0002034840614
262	0.0002025947389
263	0.000201927304
264	0.0002012024763
265	0.0002004501746
266	0.0001996791559
267	0.0001989745069
268	0.0001982206013
269	0.0001976262105
270	0.0001969358936
271	0.0001962547604
272	0.0001954317817
273	0.0001946863097
274	0.000193906353
275	0.0001932447776
276	0.0001924963694
277	0.0001918157925
278	0.0001910842127
279	0.0001904448856
280	0.0001898589285
281	0.0001891936667
282	0.00018862534
283	0.0001878688603
284	0.0001873012839
285	0.0001866287526
286	0.000186021983
287	0.000186021983
288	0.000186021983
289	0.000186021983
290	0.000186021983
291	0.000186021983
292	0.000186021983
293	0.000186021983
294	0.000186021983
295	0.000186021983
296	0.000186021983
297	0.000186021983
298	0.000186021983
299	0.000186021983
300	0.000186021983
301	0.000186021983
302	0.000186021983
303	0.000186021983
304	0.000186021983
305	0.000186021983
306	0.000186021983
307	0.000186021983
308	0.000186021983
309	0.000186021983
310	0.000186021983
311	0.000186021983
312	0.000186021983
313	0.000186021983
314	0.000186021983
315	0.000186021983
316	0.000186021983
317	0.000186021983
318	0.000186021983
319	0.000186021983
320	0.000186021983
321	0.000186021983
322	0.000186021983
323	0.000186021983
324	0.000186021983
325	0.000186021983
326	0.000186021983
327	0.000186021983
328	0.000186021983
329	0.000186021983
330	0.000186021983
331	0.000186021983
332	0.000186021983
333	0.000186021983
334	0.000186021983
335	0.000186021983
336	0.000186021983
337	0.000186021983
338	0.000186021983
339	0.000186021983
340	0.000186021983
341	0.000186021983
342	0.000186021983
343	0.000186021983
344	0.000186021983
345	0.000186021983
346	0.000186021983
347	0.000186021983
348	0.000186021983
349	0.000186021983
350	0.000186021983
351	0.000186021983
352	0.000186021983
353	0.000186021983
354	0.000186021983
355	0.000186021983
356	0.000186021983
357	0.000186021983
358	0.000186021983
359	0.000186021983
360	0.000186021983
361	0.000186021983
362	0.000186021983
363	0.000186021983
364	0.000186021983
365	0.000186021983
366	0.000186021983
367	0.000186021983
368	0.000186021983
369	0.000186021983
370	0.000186021983
371	0.000186021983
372	0.000186021983
373	0.000186021983
374	0.000186021983
375	0.000186021983
376	0.000186021983
377	0.000186021983
378	0.000186021983
379	0.000186021983
380	0.000186021983
381	0.000186021983
382	0.000186021983
383	0.000186021983
384	0.000186021983
385	0.000186021983
386	0.000186021983
387	0.000186021983
388	0.000186021983
389	0.000186021983
390	0.000186021983
391	0.000186021983
392	0.000186021983
393	0.000186021983
394	0.000186021983
395	0.000186021983
396	0.000186021983
397	0.000186021983
398	0.000186021983
399	0.000186021983
400	0.000186021983
401	0.000186021983
402	0.000186021983
403	0.000186021983
404	0.000186021983
405	0.000186021983
406	0.000186021983
407	0.000186021983
408	0.000186021983
409	0.000186021983
410	0.000186021983
411	0.000186021983
412	0.000186021983
413	0.000186021983
414	0.000186021983
415	0.000186021983
416	0.000186021983
417	0.000186021983
418	0.000186021983
419	0.000186021983
420	0.000186021983
421	0.000186021983
422	0.000186021983
423	0.000186021983
424	0.000186021983
425	0.000186021983
426	0.000186021983
427	0.000186021983
428	0.000186021983
429	0.000186021983
430	0.000186021983
431	0.000186021983
432	0.000186021983
433	0.000186021983
434	0.000186021983
435	0.000186021983
436	0.000186021983
437	0.000186021983
438	0.000186021983
439	0.000186021983
440	0.000186021983
441	0.000186021983
442	0.000186021983
443	0.000186021983
444	0.000186021983
445	0.000186021983
446	0.000186021983
447	0.000186021983
448	0.000186021983
449	0.000186021983
450	0.000186021983
451	0.000186021983
452	0.000186021983
453	0.000186021983
454	0.000186021983
455	0.000186021983
456	0.000186021983
457	0.000186021983
458	0.000186021983
459	0.000186021983
460	0.000186021983
461	0.000186021983
462	0.000186021983
463	0.000186021983
464	0.000186021983
465	0.000186021983
466	0.000186021983
467	0.000186021983
468	0.000186021983
469	0.000186021983
470	0.000186021983
471	0.000186021983
472	0.000186021983
473	0.000186021983
474	0.000186021983
475	0.000186021983
476	0.000186021983
477	0.000186021983
478	0.000186021983
479	0.000186021983
480	0.000186021983
481	0.000186021983
482	0.000186021983
483	0.000186021983
484	0.000186021983
485	0.000186021983
486	0.000186021983
487	0.000186021983
488	0.000186021983
489	0.000186021983
490	0.000186021983
491	0.000186021983
492	0.000186021983
493	0.000186021983
494	0.000186021983
495	0.000186021983
496	0.000186021983
497	0.000186021983
498	0.000186021983
499	0.000186021983
500	0.000186021983
501	0.000186021983
502	0.000186021983
503	0.000186021983
504	0.000186021983
505	0.000186021983
506	0.000186021983
507	0.000186021983
508	0.000186021983
509	0.000186021983
510	0.000186021983
511	0.000186021983
512	0.000186021983
513	0.000186021983
514	0.000186021983
515	0.000186021983
516	0.000186021983
517	0.000186021983
518	0.000186021983
519	0.000186021983
520	0.000186021983
521	0.000186021983
522	0.000186021983
523	0.000186021983
524	0.000186021983
525	0.000186021983
526	0.000186021983
527	0.000186021983
528	0.000186021983
529	0.000186021983
530	0.000186021983
531	0.000186021983
532	0.000186021983
533	0.000186021983
534	0.000186021983
535	0.000186021983
536	0.000186021983
537	0.000186021983
538	0.000186021983
539	0.000186021983
540	0.000186021983
541	0.000186021983
542	0.000186021983
543	0.000186021983
544	0.000186021983
545	0.000186021983
546	0.000186021983
547	0.000186021983
548	0.000186021983
549	0.000186021983
550	0.000186021983
551	0.000186021983
552	0.000186021983
553	0.000186021983
554	0.000186021983
555	0.000186021983
556	0.000186021983
557	0.000186021983
558	0.000186021983
559	0.000186021983
560	0.000186021983
561	0.000186021983
562	0.000186021983
563	0.000186021983
564	0.000186021983
565	0.000186021983
566	0.000186021983
567	0.000186021983
568	0.000186021983
569	0.000186021983
570	0.000186021983
571	0.000186021983
572	0.000186021983
573	0.000186021983
574	0.000186021983
575	0.000186021983
576	0.000186021983
577	0.000186021983
578	0.000186021983
579	0.000186021983
580	0.000186021983
581	0.000186021983
582	0.000186021983
583	0.000186021983
584	0.000186021983
585	0.000186021983
586	0.000186021983
587	0.000186021983
588	0.000186021983
589	0.000186021983
590	0.000186021983
591	0.000186021983
592	0.000186021983
593	0.000186021983
594	0.000186021983
595	0.000186021983
596	0.000186021983
597	0.000186021983
598	0.000186021983
599	0.000186021983
600	0.000186021983
601	0.000186021983
602	0.000186021983
603	0.000186021983
604	0.000186021983
605	0.000186021983
606	0.000186021983
607	0.000186021983
608	0.000186021983
609	0.000186021983
610	0.000186021983
611	0.000186021983
612	0.000186021983
613	0.000186021983
614	0.000186021983
615	0.000186021983
616	0.000186021983
617	0.000186021983
618	0.000186021983
619	0.000186021983
620	0.000186021983
621	0.000186021983
622	0.000186021983
623	0.000186021983
624	0.000186021983
625	0.000186021983
626	0.000186021983
627	0.000186021983
628	0.000186021983
629	0.000186021983
630	0.000186021983
631	0.000186021983
632	0.000186021983
633	0.000186021983
634	0.000186021983
635	0.000186021983
636	0.000186021983
637	0.000186021983
638	0.000186021983
639	0.000186021983
640	0.000186021983
641	0.000186021983
642	0.000186021983
643	0.000186021983
644	0.000186021983
645	0.000186021983
646	0.000186021983
647	0.000186021983
648	0.000186021983
649	0.000186021983
650	0.000186021983
651	0.000186021983
652	0.000186021983
653	0.000186021983
654	0.000186021983
655	0.000186021983
656	0.000186021983
657	0.000186021983
658	0.000186021983
659	0.000186021983
660	0.000186021983
661	0.000186021983
662	0.000186021983
663	0.000186021983
664	0.000186021983
665	0.000186021983
666	0.000186021983
667	0.000186021983
668	0.000186021983
669	0.000186021983
670	0.000186021983
671	0.000186021983
672	0.000186021983
673	0.000186021983
674	0.000186021983
675	0.000186021983
676	0.000186021983
677	0.000186021983
678	0.000186021983
679	0.000186021983
680	0.000186021983
681	0.000186021983
682	0.000186021983
683	0.000186021983
684	0.000186021983
685	0.000186021983
686	0.000186021983
687	0.000186021983
688	0.000186021983
689	0.000186021983
690	0.000186021983
691	0.000186021983
692	0.000186021983
693	0.000186021983
694	0.000186021983
695	0.000186021983
696	0.000186021983
697	0.000186021983
698	0.000186021983
699	0.000186021983
700	0.000186021983
701	0.000186021983
702	0.000186021983
703	0.000186021983
704	0.000186021983
705	0.000186021983
706	0.000186021983
707	0.000186021983
708	0.000186021983
709	0.000186021983
710	0.000186021983
711	0.000186021983
712	0.000186021983
713	0.000186021983
714	0.000186021983
715	0.000186021983
716	0.000186021983
717	0.000186021983
718	0.000186021983
719	0.000186021983
720	0.000186021983
721	0.000186021983
722	0.000186021983
723	0.000186021983
724	0.000186021983
725	0.000186021983
726	0.000186021983
727	0.000186021983
728	0.000186021983
729	0.000186021983
730	0.000186021983
731	0.000186021983
732	0.000186021983
733	0.000186021983
734	0.000186021983
735	0.000186021983
736	0.000186021983
737	0.000186021983
738	0.000186021983
739	0.000186021983
740	0.000186021983
741	0.000186021983
742	0.000186021983
743	0.000186021983
744	0.000186021983
745	0.000186021983
746	0.000186021983
747	0.000186021983
748	0.000186021983
749	0.000186021983
750	0.000186021983
751	0.000186021983
752	0.000186021983
753	0.000186021983
754	0.000186021983
755	0.000186021983
756	0.000186021983
757	0.000186021983
758	0.000186021983
759	0.000186021983
760	0.000186021983
761	0.000186021983
762	0.000186021983
763	0.000186021983
764	0.000186021983
765	0.000186021983
766	0.000186021983
767	0.000186021983
768	0.000186021983
769	0.000186021983
770	0.000186021983
771	0.000186021983
772	0.000186021983
773	0.000186021983
774	0.000186021983
775	0.000186021983
776	0.000186021983
777	0.000186021983
778	0.000186021983
779	0.000186021983
780	0.000186021983
781	0.000186021983
782	0.000186021983
783	0.000186021983
784	0.000186021983
785	0.000186021983
786	0.000186021983
787	0.000186021983
788	0.000186021983
789	0.000186021983
790	0.000186021983
791	0.000186021983
792	0.000186021983
793	0.000186021983
794	0.000186021983
795	0.000186021983
796	0.000186021983
797	0.000186021983
798	0.000186021983
799	0.000186021983
800	0.000186021983
801	0.000186021983
802	0.000186021983
803	0.000186021983
804	0.000186021983
805	0.000186021983
806	0.000186021983
807	0.000186021983
808	0.000186021983
809	0.000186021983
810	0.000186021983
811	0.000186021983
812	0.000186021983
813	0.000186021983
814	0.000186021983
815	0.000186021983
816	0.000186021983
817	0.000186021983
818	0.000186021983
819	0.000186021983
820	0.000186021983
821	0.000186021983
822	0.000186021983
823	0.000186021983
824	0.000186021983
825	0.000186021983
826	0.000186021983
827	0.000186021983
828	0.000186021983
829	0.000186021983
830	0.000186021983
831	0.000186021983
832	0.000186021983
833	0.000186021983
834	0.000186021983
835	0.000186021983
836	0.000186021983
837	0.000186021983
838	0.000186021983
839	0.000186021983
840	0.000186021983
841	0.000186021983
842	0.000186021983
843	0.000186021983
844	0.000186021983
845	0.000186021983
846	0.000186021983
847	0.000186021983
848	0.000186021983
849	0.000186021983
850	0.000186021983
851	0.000186021983
852	0.000186021983
853	0.000186021983
854	0.000186021983
855	0.000186021983
856	0.000186021983
857	0.000186021983
858	0.000186021983
859	0.000186021983
860	0.000186021983
861	0.000186021983
862	0.000186021983
863	0.000186021983
864	0.000186021983
865	0.000186021983
866	0.000186021983
867	0.000186021983
868	0.000186021983
869	0.000186021983
870	0.000186021983
871	0.000186021983
872	0.000186021983
873	0.000186021983
874	0.000186021983
875	0.000186021983
876	0.000186021983
877	0.000186021983
878	0.000186021983
879	0.000186021983
880	0.000186021983
881	0.000186021983
882	0.000186021983
883	0.000186021983
884	0.000186021983
885	0.000186021983
886	0.000186021983
887	0.000186021983
888	0.000186021983
889	0.000186021983
890	0.000186021983
891	0.000186021983
892	0.000186021983
893	0.000186021983
894	0.000186021983
895	0.000186021983
896	0.000186021983
897	0.000186021983
898	0.000186021983
899	0.000186021983
900	0.000186021983
901	0.000186021983
902	0.000186021983
903	0.000186021983
904	0.000186021983
905	0.000186021983
906	0.000186021983
907	0.000186021983
908	0.000186021983
909	0.000186021983
910	0.000186021983
911	0.000186021983
912	0.000186021983
913	0.000186021983
914	0.000186021983
915	0.000186021983
916	0.000186021983
917	0.000186021983
918	0.000186021983
919	0.000186021983
920	0.000186021983
921	0.000186021983
922	0.000186021983
923	0.000186021983
924	0.000186021983
925	0.000186021983
926	0.000186021983
927	0.000186021983
928	0.000186021983
929	0.000186021983
930	0.000186021983
931	0.000186021983
932	0.000186021983
933	0.000186021983
934	0.000186021983
935	0.000186021983
936	0.000186021983
937	0.000186021983
938	0.000186021983
939	0.000186021983
940	0.000186021983
941	0.000186021983
942	0.000186021983
943	0.000186021983
944	0.000186021983
945	0.000186021983
946	0.000186021983
947	0.000186021983
948	0.000186021983
949	0.000186021983
950	0.000186021983
951	0.000186021983
952	0.000186021983
953	0.000186021983
954	0.000186021983
955	0.000186021983
956	0.000186021983
957	0.000186021983
958	0.000186021983
959	0.000186021983
960	0.000186021983
961	0.000186021983
962	0.000186021983
963	0.000186021983
964	0.000186021983
965	0.000186021983
966	0.000186021983
967	0.000186021983
968	0.000186021983
969	0.000186021983
970	0.000186021983
971	0.000186021983
972	0.000186021983
973	0.000186021983
974	0.000186021983
975	0.000186021983
976	0.000186021983
977	0.000186021983
978	0.000186021983
979	0.000186021983
980	0.000186021983
981	0.000186021983
982	0.000186021983
983	0.000186021983
984	0.000186021983
985	0.000186021983
986	0.000186021983
987	0.000186021983
988	0.000186021983
989	0.000186021983
990	0.000186021983
991	0.000186021983
992	0.000186021983
993	0.000186021983
994	0.000186021983
995	0.000186021983
996	0.000186021983
997	0.000186021983
998	0.000186021983
999	0.000186021983
